1290514.07,8144.07,0,340069.07,2363745.07
747491.18,1145.15,431.21,327.12,200044.97
53337.67,57.11,27518.79,28817.1,39143.06
901538.02,777.76,589068.59,227418.51,5921696.08
618.32,0,0,-374.92,218.05
2812.26,0,0,-5278.45,11885.55
546555.1,43.12,0,119353.41,11522.6
0,0,8.78,7.76,48792.78
0,0,54.5,70.4,54156.6
66.42,0,0,1484.94,66265.22
68327.14,2163.5,0,336.69,1814880.33
11455313.99,1762.26,0,87750.05,4067414.32
713087.2,1279,3482.16,-16095.13,11853191.79
1035226.26,9848.6,0,67698.02,5142887.33
2297.85,246.34,2.13,254.14,473609.22
808993.83,878.7,2046.46,1593904.2,18421372.6
41390.22,175.11,6909.27,922.23,1264744.5
260753.59,30923.39,0,65266.44,6935589.43
13226.92,278.36,4.28,4620.91,105174.09
458428.02,8071.16,0,65233.67,43943379.37
466523.21,11697.68,0,5448.59,9790.08
745288.52,63.8,0,117.19,6671547.51
983130.1,4537.31,27843.42,3922.24,3253909.59
153849.44,2423.5,3429.19,368541.34,4674257.89
0,0,0,4079.09,9238735.94
0,0,0,2928166.65,23555682.17
0,0,0,10361.83,1877566.11
545.56,0,0,48.98,50390.48
753133.26,59569.68,725511.55,43326.42,11187231.54
4114393.55,27520.76,1790894.33,243820.83,3791945.71
3549.63,488.11,424931.24,5890.51,1474356.09
656379.99,2105.69,3958513.25,54803.94,4168876.02
590439.91,5600.63,11754.58,-2695.28,464969.73
474231.18,14961.18,10370.19,22515.84,214775.48
1960333.29,77346.32,0,0,1662164.43
253322.25,2037.6,0,4516.45,4329848.75
263311.52,509.49,0,59818.81,180750.2
845890.68,932356.83,35595784.59,0,144366.2
9111732.47,808124.21,2926546.45,1109157.05,23639646.4
513183.99,3496.47,6768.65,2345.62,74219.11
5383539.19,105241.37,628585.75,186288.07,4343922.07
-139487.95,-10044.96,-57837.68,-15306,1377414.58
109645.85,12356.19,9504.53,2547.22,103887.01
3984339.79,316185.1,896732.07,337054.46,14604904.33
376583.93,18617.18,63551.5,18298.55,545920.43
73918.22,23950.45,0,0,88394.67
6155021.4,565941.19,19577.34,0,1821052.78
4043544.1,238381.17,84742.67,0,1523196.59
1114809.77,90845.01,0,0,643721.37
1127053.74,77291.5,0,0,223799.09
3060.77,36.05,0,0,154128.87
5963203.8,7743.65,0,0,2278421.03
63075.79,22724.45,0,0,2683863.39
1837508.34,4526376.42,53894.26,0,56678.95
3591768.57,1010017.67,53206.26,0,4291172.97
2807569.8,1703084.84,0,0,4204561.23
78544.3,0,9772.43,0,863714.02
1184574.17,44721.3,25509.73,-99.78,1298986.05
