0,150430.836,0,293276.518,0
195306.972,0,0,8669.846,0
622520.624,4858.409,0,20427.477,523.268
774043.275,24452.342,49.735,8908.319,529069.342
605963.542,461.814,0,10629.338,32662.358
89468.579,0,5388.172,23647.514,247493.314
0,0,381562.041,139671.792,0
56339.613,128.597,7901.811,9664.435,579418.379
1037457.897,0,33388.324,22593.109,43007.193
298794.211,0,108508.935,24090.154,65834.248
0,0,0,48360.552,2740124.565
84364.023,0,0,3448.696,508036.783
1284641.982,3736.681,0,93708.797,809709.53
2013419.139,17188.405,0,81749.34,1966427.757
0,0,0,169981.409,58661699.89
0,0,0,4772.94,1.43E+08
0,0,0,434796.381,9583683.965
0,0,0,19156.536,290346.062
3072127.178,685468.014,0,664503.298,62232406.59
0,0,0,187338.523,85070421.95
1145527.047,23460.696,0,26179.366,6645846.197
35736.007,152.708,41.07,20.409,139639.252
397534.919,219084.333,450043.711,106432.914,3774336.785
1180844.49,1023017.099,0,159970.031,3770544.224
285006.367,51701.438,0,29774.5,13334972.89
10049.362,648.015,303.038,680.51,378472.195
0,0,0,0,0
5492.911,901.961,41715.842,37.479,347501.313
192711.592,24973.001,4021.959,1795.611,163636.054
705676.118,264708.128,0,0,0
147964.549,39275.118,0,0,0
0,6993.348,31733203.19,0,0
5597872.614,451473.739,1520970.082,300893.833,21457563.36
84482.744,71556.823,0,0,0
3380106.497,209196.347,0,0,0
655071.148,48414.88,77946.408,91741.787,2762771.517
1000288.901,178006.355,13631.702,2462.696,68785.207
172550.68,57495.039,96566.616,12451.681,1261783.726
1290956.146,478229.972,65946.12,3274.162,880002.32
1260857.667,229420.699,86819.076,13572.079,521692.769
744860.745,410030.218,0,0,0
981620.881,119944.066,0,0,0
84881.413,10885.063,0,0,0
1575070.451,82848.084,0,0,0
208200.848,43244.215,0,0,0
22963.51,14178000.26,0,0,0
322663.534,35539.401,0,0,0
48662.549,7981.043,0,0,0
424336.588,75451.31,0,0,0
