0.00,0.00,0.00,33246.00,0.00
6303.00,0.00,0.00,408.00,0.00
88946.00,0.00,0.00,850.00,1556.00
11980.00,0.00,0.00,-1316.00,0.00
272524.00,0.00,0.00,8506.00,0.00
107012.00,0.00,51741.00,-850.00,4127.00
169083.00,0.00,16939.00,-21612.00,164769.00
402232.00,0.00,74078.00,-18044.00,0.00
0.00,0.00,0.00,0.00,0.00
18291.00,0.00,0.00,184598.00,861191.00
1000267.00,0.00,4848.00,-109265.00,546142.00
70823.00,0.00,0.00,-1512.00,1390642.00
18307.00,0.00,0.00,-17180.00,184324.00
0.00,0.00,36719.00,-38141.00,3571673.00
0.00,0.00,0.00,1522424.00,30283337.00
46992.00,0.00,0.00,1534.00,376680.00
120710.00,4221.00,0.00,-6828.00,125214.00
17054.00,17341.00,0.00,-7207.00,534778.00
469.00,24508.00,0.00,-195.00,0.00
18754.00,8524.00,157.00,-3786.00,97.00
49606.00,24480.00,55605.00,8588.00,3724.00
65805.00,34207.00,0.00,-245266.00,0.00
0.00,287807.00,6652723.00,0.00,2155.00
370072.00,316058.00,0.00,0.00,0.00
395522.00,58216.00,40486.00,-242069.00,2634095.00
146105.00,92110.00,1435.00,-1481.00,135925.00
20624.00,16062.00,14906.00,-2001.00,110118.00
3366.00,1903.00,22.00,-26.00,29547.00
151427.00,179402.00,534.00,-634.00,299881.00
40946.00,42365.00,1081.00,-1283.00,160604.00
29312.00,102208.00,0.00,0.00,39425.00
229305.00,227745.00,0.00,0.00,42513.00
316383.00,213056.00,24708.00,-4312.00,14158.00
265086.00,194783.00,0.00,0.00,1885.00
551775.00,11603.00,0.00,0.00,4615.00
8427.00,9396.00,12175.00,0.00,12555.00
58504.00,3242388.00,1150.00,0.00,2456.00
605772.00,953095.00,0.00,0.00,492.00
267344.00,514207.00,0.00,0.00,1192.00
128404.00,2444.00,0.00,0.00,3646.00
